data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2016-07-31,AFLT3,1.27,0.0,0.10069,0.08389
2016-08-31,AFLT3,1.27,0.0,0.08203,0.07585
2016-09-30,AFLT3,1.85,3675.0,0.06103,0.07585
2016-10-31,AFLT3,1.88,0.0,0.05975,0.07585
2016-11-30,AFLT3,1.75,0.0,0.09135,0.12519
2016-12-31,AFLT3,1.96,0.0,0.07984,0.12519
2017-01-31,AFLT3,2.25,0.0,0.06805,0.12519
2017-02-28,AFLT3,2.59,0.0,0.12607,0.23199
2017-03-31,AFLT3,2.9,0.0,0.11078,0.23199
2017-04-30,AFLT3,2.92,0.0,0.10995,0.23199
2017-05-31,AFLT3,2.6,0.0,0.16737,0.37887
2017-06-30,AFLT3,2.86,0.0,0.14963,0.37887
2017-07-31,AFLT3,3.58,0.0,0.11488,0.37887
2017-08-31,AFLT3,4.46,0.0,0.1553,0.38386
2017-09-30,AFLT3,4.02,0.0,0.17363,0.38386
2017-10-31,AFLT3,3.66,0.0,0.19688,0.38386
2017-11-30,AFLT3,3.4,0.0,0.09848,0.38875
2017-12-31,AFLT3,3.78,0.0,0.0882,0.38875
2018-01-31,AFLT3,4.43,3492.0,0.07491,0.38875
2018-02-28,AFLT3,4.19,0.0,0.03822,0.21492
2018-03-31,AFLT3,5.1,0.0,0.03116,0.21492
2018-04-30,AFLT3,6.08,0.0,0.0218,0.18107
2018-05-31,AFLT3,5.68,0.0,0.02342,0.18107
2018-06-30,AFLT3,5.38,0.0,0.02479,0.18107
2018-07-31,AFLT3,4.24,0.0,0.03779,0.20814
2018-08-31,AFLT3,3.93,0.0,0.04097,0.20814
2018-09-30,AFLT3,3.86,0.0,0.04185,0.20814
2018-10-31,AFLT3,4.36,0.0,0.04663,0.23586
2018-11-30,AFLT3,3.49,445.0,0.0595,0.23586
2018-12-31,AFLT3,4.36,10475.0,0.04663,0.23586
2019-01-31,AFLT3,3.53,13981.0,0.05876,0.23586
2019-02-28,AFLT3,3.81,16722.0,0.08276,0.10729
2019-03-31,AFLT3,4.19,1598.0,0.07445,0.10729
2019-04-30,AFLT3,3.94,4519.0,0.08564,0.10885
2019-05-31,AFLT3,3.85,0.0,0.08802,0.10885
2019-06-30,AFLT3,4.12,0.0,0.08142,0.10885
2019-07-31,AFLT3,4.36,15651.0,0.08049,0.10901
2019-08-31,AFLT3,4.7,2990.0,0.07397,0.10901
2019-09-30,AFLT3,13.74,544126.0,0.02333,0.10901
2019-10-31,AFLT3,11.14,96272.0,0.03177,0.11348
2019-11-30,AFLT3,10.36,27577.0,0.03431,0.11348
2019-12-31,AFLT3,8.77,24467.0,0.04139,0.11348
2020-01-31,AFLT3,9.5,26742.0,0.03799,0.11348
2020-02-29,AFLT3,8.15,49966.0,0.0417,0.10605
2020-03-31,AFLT3,5.15,13217.0,0.06942,0.10605
2020-04-30,AFLT3,5.48,9299.0,0.06435,0.10076
2020-05-31,AFLT3,6.46,8265.0,0.05336,0.10076
2020-06-30,AFLT3,8.83,159703.0,0.0378,0.10076
2020-07-31,AFLT3,8.65,23480.0,0.03994,0.09494
2020-08-31,AFLT3,8.52,17046.0,0.04063,0.09494
2020-09-30,AFLT3,8.33,12548.0,0.04244,0.09494
2020-10-31,AFLT3,8.03,25527.0,0.03964,0.10821
2020-11-30,AFLT3,8.38,3951.0,0.03789,0.10821
2020-12-31,AFLT3,8.38,22752.0,0.03789,0.10821
2021-01-31,AFLT3,8.36,3901.0,0.03798,0.10821
2021-02-28,AFLT3,7.95,0.0,0.03427,0.09269
2021-03-31,AFLT3,7.34,9000.0,0.03726,0.09269
2021-04-30,AFLT3,8.09,19859.0,0.03539,0.09269
2021-05-31,AFLT3,8.35,4679.0,0.0353,0.09289
2021-06-30,AFLT3,9.45,69374.0,0.03095,0.09289
2021-07-31,AFLT3,8.79,14634.0,0.03392,0.1106
2021-08-31,AFLT3,7.72,14055.0,0.03874,0.1106
2021-09-30,AFLT3,7.72,4325.0,0.03874,0.1106
2021-10-31,AFLT3,7.72,14705.0,0.03943,0.10656
2021-11-30,AFLT3,7.72,29484.0,0.03938,0.10656
2021-12-31,AFLT3,8.08,887.0,0.03841,0.10656
2022-01-31,AFLT3,8.34,15389.0,0.0372,0.10656
2022-02-28,AFLT3,7.74,5121.0,0.19885,0.3986
2022-03-31,AFLT3,8.88,1931.0,0.17263,0.3986
2022-04-30,AFLT3,8.85,0.0,0.18317,0.39428
2022-05-31,AFLT3,8.89,2822.0,0.18237,0.39428
2022-06-30,AFLT3,8.49,0.0,0.19131,0.39428
2022-07-31,AFLT3,8.31,8896.0,0.22499,0.43942
2022-08-31,AFLT3,8.45,28960.0,0.22108,0.43942
2022-09-30,AFLT3,8.86,6617.0,0.21038,0.43942
2022-10-31,AFLT3,8.71,933.0,0.22129,0.43198
2022-11-30,AFLT3,8.53,1826.0,0.22641,0.43198
2022-12-31,AFLT3,8.66,927.0,0.2228,0.43198
2023-01-31,AFLT3,9.04,0.0,0.21286,0.43198
2023-02-28,AFLT3,8.41,0.0,0.07009,0.13279
2023-03-31,AFLT3,8.23,0.0,0.07166,0.13279
2023-04-30,AFLT3,8.86,4424.0,0.07413,0.1328
2023-05-31,AFLT3,9.1,910.0,0.07211,0.1328
2023-06-30,AFLT3,9.29,929.0,0.07059,0.1328
2023-07-31,AFLT3,9.12,3662.0,0.04729,0.09296
2023-08-31,AFLT3,9.32,39867.0,0.04626,0.09296
2012-12-31,AFLU3,3.76,0.0,0.17883,0.2046
2013-01-31,AFLU3,3.24,0.0,0.21063,0.2046
2013-02-28,AFLU3,3.69,570.0,0.18227,0.2046
2013-03-31,AFLU3,3.76,0.0,0.20219,0.22985
2013-04-30,AFLU3,3.77,0.0,0.2014,0.22985
2013-05-31,AFLU3,3.77,0.0,0.18144,0.18996
2013-06-30,AFLU3,3.77,0.0,0.18144,0.18996
2013-07-31,AFLU3,3.77,0.0,0.18144,0.18996
2013-08-31,AFLU3,3.77,0.0,0.14682,0.19735
2013-09-30,AFLU3,3.77,0.0,0.14682,0.19735
2013-10-31,AFLU3,4.03,0.0,0.1543,0.19735
2013-11-30,AFLU3,4.03,0.0,0.15337,0.18894
2013-12-31,AFLU3,4.03,0.0,0.15337,0.18894
2014-01-31,AFLU3,4.03,0.0,0.15337,0.18894
2014-02-28,AFLU3,4.03,0.0,0.15337,0.18894
2014-03-31,AFLU3,4.03,0.0,0.16315,0.19156
2014-04-30,AFLU3,4.0,0.0,0.1647,0.19156
2014-05-31,AFLU3,4.0,0.0,0.17021,0.18827
2014-06-30,AFLU3,3.87,0.0,0.18871,0.18827
2014-07-31,AFLU3,3.87,0.0,0.18871,0.18827
2014-08-31,AFLU3,3.87,0.0,0.19998,0.20829
2014-09-30,AFLU3,3.87,0.0,0.20044,0.20829
2014-10-31,AFLU3,3.6,0.0,0.21797,0.20829
2014-11-30,AFLU3,3.6,0.0,0.13109,0.12215
2014-12-31,AFLU3,2.5,0.0,0.1976,0.12215
2015-01-31,AFLU3,2.5,0.0,0.1976,0.12215
2015-02-28,AFLU3,2.5,0.0,0.15393,0.07939
2015-03-31,AFLU3,2.91,0.0,0.12679,0.07939
2015-04-30,AFLU3,2.93,0.0,0.12551,0.07939
2015-05-31,AFLU3,2.91,0.0,0.12398,0.06714
2015-06-30,AFLU3,3.24,0.0,0.10822,0.06714
2015-07-31,AFLU3,2.57,0.0,0.14638,0.06714
2015-08-31,AFLU3,2.83,0.0,0.08591,0.04355
2015-09-30,AFLU3,2.83,0.0,0.08591,0.04355
2015-10-31,AFLU3,2.83,0.0,0.08591,0.04355
2015-11-30,AFLU3,2.83,0.0,0.07187,0.02738
2015-12-31,AFLU3,2.83,0.0,0.07187,0.02738
2016-01-31,AFLU3,2.59,0.0,0.08061,0.02738
2016-02-29,AFLU3,2.02,0.0,0.19109,0.05715
2016-03-31,AFLU3,2.02,0.0,0.19226,0.05715
2016-04-30,AFLU3,2.51,0.0,0.13988,0.05715
2016-05-31,AFLU3,2.51,0.0,0.04634,-0.00361
2016-06-30,AFLU3,2.51,0.0,0.04634,-0.00361
2016-07-31,AFLU3,2.51,0.0,0.04634,-0.00361
2016-08-31,AFLU3,2.51,0.0,0.24756,0.11896
2016-09-30,AFLU3,2.56,0.0,0.25855,0.11896
2016-10-31,AFLU3,2.83,300.0,0.25855,0.11896
2016-11-30,AFLU3,3.55,0.0,0.31045,0.19462
2016-12-31,AFLU3,5.29,0.0,0.19198,0.19462
2017-01-31,AFLU3,4.71,0.0,0.21978,0.19462
2017-02-28,AFLU3,4.58,0.0,0.24531,0.24634
2017-03-31,AFLU3,4.75,0.0,0.23575,0.24634
2017-04-30,AFLU3,4.81,0.0,0.23223,0.24634
2017-05-31,AFLU3,5.05,0.0,0.38627,0.34212
2017-06-30,AFLU3,4.6,0.0,0.43449,0.34212
2017-07-31,AFLU3,6.09,0.0,0.30742,0.34212
2017-08-31,AFLU3,5.9,0.0,0.20814,0.24146
2017-09-30,AFLU3,6.0,0.0,0.20404,0.24146
2017-10-31,AFLU3,5.0,21000.0,0.25413,0.24146
2017-11-30,AFLU3,5.15,8140.0,0.2466,0.22487
2017-11-30,AFLU5,5.03,2515.0,0.2466,0.22487
2021-07-31,AGXY3,8.68,7711243.0,0.11295,0.16784
2021-08-31,AGXY3,6.99,413749.0,0.02843,0.06859
2021-09-30,AGXY3,8.31,1568353.0,0.02568,0.06859
2021-10-31,AGXY3,6.85,169575.0,0.02875,0.06859
2021-11-30,AGXY3,8.77,1332541.0,0.06368,0.08403
2021-12-31,AGXY3,10.43,3533372.0,0.0565,0.08403
2022-01-31,AGXY3,10.88,3320703.0,0.05483,0.08403
2022-02-28,AGXY3,10.75,2337260.0,0.05529,0.08403
2022-03-31,AGXY3,11.43,1943833.0,0.12338,0.10664
2022-04-30,AGXY3,9.58,1504789.0,0.14073,0.10664
2022-05-31,AGXY3,10.24,1111788.0,0.09605,0.07192
2022-06-30,AGXY3,7.56,1440949.0,0.11511,0.07192
2022-07-31,AGXY3,7.17,758177.0,0.11851,0.07192
2022-08-31,AGXY3,8.02,772226.0,0.14844,0.13391
2022-09-30,AGXY3,7.56,1124521.0,0.153,0.13391
2022-10-31,AGXY3,7.48,450625.0,0.1538,0.13391
2022-11-30,AGXY3,8.85,400709.0,0.17502,0.14673
2022-12-31,AGXY3,9.8,878741.0,0.1649,0.14673
2023-01-31,AGXY3,9.43,225180.0,0.16876,0.14673
2023-02-28,AGXY3,8.79,325057.0,0.17569,0.14673
2023-03-31,AGXY3,7.96,169068.0,0.23472,0.16859
2023-04-30,AGXY3,6.91,98884.0,0.25527,0.16859
2023-05-31,AGXY3,6.0,596487.0,0.25891,0.17531
2023-06-30,AGXY3,6.1,695033.0,0.25695,0.17531
2023-07-31,AGXY3,5.45,267494.0,0.27025,0.17531
2023-08-31,AGXY3,5.0,247748.0,0.24281,0.13292
2012-12-31,AHEB3,26.0,0.0,-0.03887,-0.08019
2013-01-31,AHEB3,26.0,0.0,-0.03887,-0.08019
2013-02-28,AHEB3,26.0,0.0,-0.03887,-0.08019
2013-03-31,AHEB3,26.0,0.0,0.06652,0.07879
2013-04-30,AHEB3,26.0,0.0,0.06652,0.07879
2013-05-31,AHEB3,19.5,0.0,0.09315,0.10591
2013-06-30,AHEB3,19.5,0.0,0.09315,0.10591
2013-07-31,AHEB3,19.5,0.0,0.09315,0.10591
2013-08-31,AHEB3,19.5,0.0,0.01032,-0.00578
2013-09-30,AHEB3,19.5,0.0,0.01032,-0.00578
2013-10-31,AHEB3,19.5,0.0,0.01032,-0.00578
2013-11-30,AHEB3,19.5,0.0,0.06138,0.04206
2013-12-31,AHEB3,19.5,0.0,0.06138,0.04206
2014-01-31,AHEB3,19.5,0.0,0.06138,0.04206
2014-02-28,AHEB3,19.5,0.0,0.06138,0.04206
2014-03-31,AHEB3,19.5,0.0,0.01383,-0.00228
2014-04-30,AHEB3,19.5,0.0,0.01383,-0.00228
2014-05-31,AHEB3,19.5,0.0,0.00053,-0.01405
2014-06-30,AHEB3,19.5,0.0,0.00053,-0.01405
2014-07-31,AHEB3,19.5,0.0,0.00053,-0.01405
2014-08-31,AHEB3,19.5,0.0,0.01824,0.00812
2014-09-30,AHEB3,19.5,0.0,0.01824,0.00812
2014-10-31,AHEB3,19.5,0.0,0.01486,0.00384
2014-11-30,AHEB3,19.5,0.0,0.13323,0.12699
2014-12-31,AHEB3,19.5,0.0,0.13323,0.12699
2015-01-31,AHEB3,19.5,0.0,0.13323,0.12699
2015-02-28,AHEB3,19.5,0.0,0.13323,0.12699
2015-03-31,AHEB3,19.5,0.0,0.15646,0.11492
2015-04-30,AHEB3,19.5,0.0,0.15646,0.11492
2015-05-31,AHEB3,19.5,0.0,0.23956,0.19001
2015-06-30,AHEB3,19.5,0.0,0.23956,0.19001
2015-07-31,AHEB3,19.49,0.0,0.23974,0.19001
2015-08-31,AHEB3,15.0,0.0,0.31972,0.1452
2015-09-30,AHEB3,15.0,0.0,0.33673,0.1452
2015-10-31,AHEB3,15.0,0.0,0.33673,0.1452
2015-11-30,AHEB3,15.0,0.0,0.30381,0.11077
2015-12-31,AHEB3,15.0,0.0,0.30381,0.11077
2016-01-31,AHEB3,15.0,0.0,0.30381,0.11077
2016-02-29,AHEB3,15.0,0.0,0.30381,0.11077
2016-03-31,AHEB3,15.0,0.0,-0.25178,-0.10575
2016-04-30,AHEB3,15.0,0.0,-0.25178,-0.10575
2016-05-31,AHEB3,20.05,0.0,-0.15918,-0.10575
2016-06-30,AHEB3,25.06,2506.0,-0.11797,-0.10575
2016-07-31,AHEB3,30.0,0.0,-0.1567,-0.21635
2016-08-31,AHEB3,30.0,0.0,-0.13752,-0.18302
2016-09-30,AHEB3,30.0,0.0,-0.13752,-0.18302
2016-10-31,AHEB3,60.0,0.0,-0.06846,-0.18302
2016-11-30,AHEB3,60.0,0.0,-0.01991,-0.05594
2016-12-31,AHEB3,60.0,0.0,-0.01991,-0.05594
2017-01-31,AHEB3,60.0,0.0,-0.01991,-0.05594
2017-02-28,AHEB3,60.0,0.0,-0.01987,-0.05594
2017-03-31,AHEB3,91.0,0.0,-0.01313,-0.05594
2017-04-30,AHEB3,91.0,0.0,-0.01312,-0.05594
2017-05-31,AHEB3,91.0,0.0,-0.01312,-0.05594
2017-06-30,AHEB3,91.0,0.0,-0.01312,-0.05594
2017-07-31,AHEB3,91.0,0.0,-0.13729,-1.16468
2017-08-31,AHEB3,91.0,0.0,-0.14345,-1.66386
2017-09-30,AHEB3,91.0,0.0,-0.14345,-1.66386
2017-10-31,AHEB3,119.0,0.0,-0.10981,-1.66386
2017-11-30,AHEB3,136.0,0.0,-0.11836,-1.71442
2017-12-31,AHEB3,136.0,0.0,-0.11836,-1.71442
2018-01-31,AHEB3,136.0,0.0,-0.11836,-1.71442
2018-02-28,AHEB3,120.0,0.0,-0.13409,-1.71442
2018-03-31,AHEB3,120.0,0.0,-0.02843,-0.18944
2018-04-30,AHEB3,120.0,36000.0,-0.02843,-0.18944
2018-05-31,AHEB3,120.0,0.0,-0.03606,-0.29518
2018-06-30,AHEB3,155.01,0.0,-0.02771,-0.29518
2018-07-31,AHEB3,155.01,0.0,-0.02771,-0.29518
2018-08-31,AHEB3,155.01,0.0,-0.03146,-0.42906
2018-09-30,AHEB3,150.0,0.0,-0.03251,-0.42906
2018-10-31,AHEB3,150.0,0.0,-0.03251,-0.42906
2018-11-30,AHEB3,150.0,0.0,-0.02913,-0.45301
2018-12-31,AHEB3,75.0,0.0,-0.05871,-0.45301
2019-01-31,AHEB3,38.57,7714.0,-0.11588,-0.45301
2019-02-28,AHEB3,60.0,0.0,-0.07368,-0.45301
2019-03-31,AHEB3,46.99,0.0,-0.15258,-1.3084
2019-04-30,AHEB3,32.0,0.0,-0.22523,-1.3084
2019-05-31,AHEB3,34.0,0.0,-0.22071,-3.22956
2019-06-30,AHEB3,36.01,0.0,-0.20851,-3.22956
2019-07-31,AHEB3,56.0,0.0,-0.13452,-3.22956
2019-08-31,AHEB3,39.99,0.0,-0.14376,-2.63464
2019-09-30,AHEB3,33.01,3301.0,-0.17385,-2.63464
2019-10-31,AHEB3,31.0,6200.0,-0.18499,-2.63464
2019-11-30,AHEB3,30.88,33968.0,-0.2487,-3.85422
2019-12-31,AHEB3,34.88,0.0,-0.22015,-3.85422
2020-01-31,AHEB3,30.01,0.0,-0.25592,-3.85422
2020-02-29,AHEB3,30.01,0.0,-0.25592,-3.85422
2020-03-31,AHEB3,30.01,0.0,-0.19524,-1.47074
2020-04-30,AHEB3,23.0,0.0,-0.26125,-1.47074
2020-05-31,AHEB3,19.99,0.0,-0.17677,-1.0802
2020-06-30,AHEB3,25.59,0.0,-0.13987,-1.0802
2020-07-31,AHEB3,26.0,0.0,-0.13803,-1.0802
2020-08-31,AHEB3,26.4,45074.0,-0.16358,-3.81582
2020-09-30,AHEB3,23.31,184057.0,-0.18612,-3.81582
2020-10-31,AHEB3,23.91,119550.0,-0.18126,-3.81582
2020-11-30,AHEB3,25.0,0.0,-0.05446,-0.86427
2020-12-31,AHEB3,22.82,0.0,-0.06046,-0.86427
2021-01-31,AHEB3,21.1,6330.0,-0.06575,-0.86427
2021-02-28,AHEB3,22.99,0.0,-0.05962,-0.86427
2021-03-31,AHEB3,21.9,0.0,-0.0883,-3.34662
2021-04-30,AHEB3,22.89,0.0,-0.08324,-3.34662
2021-05-31,AHEB3,24.88,58396.0,-0.16231,1.27898
2021-06-30,AHEB3,26.01,0.0,-0.1527,1.27898
2021-07-31,AHEB3,28.9,0.0,-0.13685,1.27898
2021-08-31,AHEB3,25.25,7575.0,-0.15364,0.73091
2021-09-30,AHEB3,25.01,5001.0,-0.15517,0.73091
2021-10-31,AHEB3,25.01,0.0,-0.15517,0.73091
2021-11-30,AHEB3,26.5,0.0,-0.17407,0.77475
2021-12-31,AHEB3,27.5,5500.0,-0.16749,0.77475
2022-01-31,AHEB3,27.5,0.0,-0.16749,0.77475
2022-02-28,AHEB3,27.5,0.0,-0.16749,0.77475
2022-03-31,AHEB3,27.5,0.0,-0.19399,0.60995
2022-04-30,AHEB3,27.5,0.0,-0.19522,0.60995
2022-05-31,AHEB3,27.5,0.0,-0.02843,0.10669
2022-06-30,AHEB3,27.5,0.0,-0.02843,0.10669
2022-07-31,AHEB3,27.5,0.0,-0.02857,0.10669
2022-08-31,AHEB3,30.0,0.0,0.00793,-0.01277
2022-09-30,AHEB3,17.0,0.0,0.01496,-0.01277
2022-10-31,AHEB3,20.0,0.0,0.01242,-0.01277
2022-11-30,AHEB3,20.0,0.0,-0.0446,0.11006
2022-12-31,AHEB3,20.0,0.0,-0.04462,0.11006
2023-01-31,AHEB3,20.0,0.0,-0.04462,0.11006
2023-02-28,AHEB3,20.0,0.0,-0.04462,0.11006
2023-03-31,AHEB3,20.0,0.0,0.63805,-99.16456
2023-04-30,AHEB3,20.0,0.0,0.63758,-99.16456
2023-05-31,AHEB3,22.1,0.0,0.68064,6.92144
2023-06-30,AHEB3,22.09,0.0,0.68257,6.92144
2023-07-31,AHEB3,22.09,0.0,0.68258,6.92144
2023-08-31,AHEB3,18.95,1895.0,0.78149,6.83709
2012-12-31,AHEB5,26.0,0.0,-0.03887,-0.08019
2013-01-31,AHEB5,26.0,0.0,-0.03887,-0.08019
2013-02-28,AHEB5,26.0,0.0,-0.03887,-0.08019
2013-03-31,AHEB5,26.0,0.0,0.06652,0.07879
2013-04-30,AHEB5,26.0,0.0,0.06652,0.07879
2013-05-31,AHEB5,26.0,0.0,0.09315,0.10591
2013-06-30,AHEB5,20.0,0.0,0.09315,0.10591
2013-07-31,AHEB5,20.0,0.0,0.09315,0.10591
2013-08-31,AHEB5,20.0,2000.0,0.01032,-0.00578
2013-09-30,AHEB5,20.0,0.0,0.01032,-0.00578
2013-10-31,AHEB5,19.99,0.0,0.01032,-0.00578
2013-11-30,AHEB5,19.99,0.0,0.06138,0.04206
2013-12-31,AHEB5,19.99,0.0,0.06138,0.04206
2014-01-31,AHEB5,20.01,0.0,0.06138,0.04206
2014-02-28,AHEB5,20.01,0.0,0.06138,0.04206
2014-03-31,AHEB5,20.01,0.0,0.01383,-0.00228
2014-04-30,AHEB5,20.01,0.0,0.01383,-0.00228
2014-05-31,AHEB5,20.01,0.0,0.00053,-0.01405
2014-06-30,AHEB5,20.01,0.0,0.00053,-0.01405
2014-07-31,AHEB5,20.01,0.0,0.00053,-0.01405
2014-08-31,AHEB5,20.01,0.0,0.01824,0.00812
2014-09-30,AHEB5,20.01,0.0,0.01824,0.00812
2014-10-31,AHEB5,20.01,0.0,0.01486,0.00384
2014-11-30,AHEB5,20.01,0.0,0.13323,0.12699
2014-12-31,AHEB5,20.01,0.0,0.13323,0.12699
2015-01-31,AHEB5,20.01,0.0,0.13323,0.12699
2015-02-28,AHEB5,20.01,0.0,0.13323,0.12699
2015-03-31,AHEB5,20.01,0.0,0.15646,0.11492
2015-04-30,AHEB5,20.01,0.0,0.15646,0.11492
2015-05-31,AHEB5,20.01,0.0,0.23956,0.19001
2015-06-30,AHEB5,20.01,0.0,0.23956,0.19001
2015-07-31,AHEB5,20.01,0.0,0.23974,0.19001
2015-08-31,AHEB5,20.01,0.0,0.31972,0.1452
2015-09-30,AHEB5,20.01,0.0,0.33673,0.1452
2015-10-31,AHEB5,20.01,0.0,0.33673,0.1452
2015-11-30,AHEB5,20.01,0.0,0.30381,0.11077
2015-12-31,AHEB5,20.01,0.0,0.30381,0.11077
2016-01-31,AHEB5,20.01,0.0,0.30381,0.11077
2016-02-29,AHEB5,20.01,0.0,0.30381,0.11077
2016-03-31,AHEB5,20.01,0.0,-0.25178,-0.10575
2016-04-30,AHEB5,20.01,0.0,-0.25178,-0.10575
2016-05-31,AHEB5,20.05,0.0,-0.15918,-0.10575
2016-06-30,AHEB5,20.05,0.0,-0.11797,-0.10575
2016-07-31,AHEB5,30.0,0.0,-0.1567,-0.21635
2016-08-31,AHEB5,30.0,0.0,-0.13752,-0.18302
2016-09-30,AHEB5,30.0,0.0,-0.13752,-0.18302
2016-10-31,AHEB5,78.99,0.0,-0.06846,-0.18302
2016-11-30,AHEB5,78.99,0.0,-0.01991,-0.05594
2016-12-31,AHEB5,78.99,0.0,-0.01991,-0.05594
2017-01-31,AHEB5,60.0,0.0,-0.01991,-0.05594
2017-02-28,AHEB5,71.01,0.0,-0.01987,-0.05594
2017-03-31,AHEB5,84.99,0.0,-0.01313,-0.05594
2017-04-30,AHEB5,85.0,0.0,-0.01312,-0.05594
2017-05-31,AHEB5,85.0,0.0,-0.01312,-0.05594
2017-06-30,AHEB5,85.0,0.0,-0.01312,-0.05594
2017-07-31,AHEB5,85.0,0.0,-0.13729,-1.16468
2017-08-31,AHEB5,85.0,0.0,-0.14345,-1.66386
2017-09-30,AHEB5,85.0,0.0,-0.14345,-1.66386
2017-10-31,AHEB5,95.61,0.0,-0.10981,-1.66386
2017-11-30,AHEB5,95.61,0.0,-0.11836,-1.71442
2017-12-31,AHEB5,95.61,0.0,-0.11836,-1.71442
2018-01-31,AHEB5,95.61,0.0,-0.11836,-1.71442
2018-02-28,AHEB5,95.61,0.0,-0.13409,-1.71442
2018-03-31,AHEB5,95.61,0.0,-0.02843,-0.18944
2018-04-30,AHEB5,95.61,0.0,-0.02843,-0.18944
2018-05-31,AHEB5,95.61,0.0,-0.03606,-0.29518
2018-06-30,AHEB5,95.61,0.0,-0.02771,-0.29518
2018-07-31,AHEB5,95.61,0.0,-0.02771,-0.29518
2018-08-31,AHEB5,95.61,0.0,-0.03146,-0.42906
2018-09-30,AHEB5,95.61,0.0,-0.03251,-0.42906
2018-10-31,AHEB5,95.61,0.0,-0.03251,-0.42906
2018-11-30,AHEB5,95.61,0.0,-0.02913,-0.45301
2018-12-31,AHEB5,95.61,0.0,-0.05871,-0.45301
2019-01-31,AHEB5,95.61,0.0,-0.11588,-0.45301
2019-02-28,AHEB5,95.61,0.0,-0.07368,-0.45301
2019-03-31,AHEB5,95.61,0.0,-0.15258,-1.3084
2019-04-30,AHEB5,95.61,0.0,-0.22523,-1.3084
2019-05-31,AHEB5,33.0,0.0,-0.22071,-3.22956
2019-06-30,AHEB5,33.0,0.0,-0.20851,-3.22956
2019-07-31,AHEB5,33.0,0.0,-0.13452,-3.22956
2019-08-31,AHEB5,33.0,0.0,-0.14376,-2.63464
2019-09-30,AHEB5,33.0,0.0,-0.17385,-2.63464
2019-10-31,AHEB5,33.0,0.0,-0.18499,-2.63464
2019-11-30,AHEB5,33.0,0.0,-0.2487,-3.85422
2019-12-31,AHEB5,33.0,0.0,-0.22015,-3.85422
2020-01-31,AHEB5,33.0,0.0,-0.25592,-3.85422
2020-02-29,AHEB5,21.02,0.0,-0.25592,-3.85422
2020-03-31,AHEB5,20.02,0.0,-0.19524,-1.47074
2020-04-30,AHEB5,19.02,0.0,-0.26125,-1.47074
2020-05-31,AHEB5,19.95,0.0,-0.17677,-1.0802
2020-06-30,AHEB5,25.0,0.0,-0.13987,-1.0802
2020-07-31,AHEB5,25.0,0.0,-0.13803,-1.0802
2020-08-31,AHEB5,25.0,0.0,-0.16358,-3.81582
2020-09-30,AHEB5,23.65,0.0,-0.18612,-3.81582
2020-10-31,AHEB5,23.65,0.0,-0.18126,-3.81582
2020-11-30,AHEB5,23.65,0.0,-0.05446,-0.86427
2020-12-31,AHEB5,23.65,0.0,-0.06046,-0.86427
2021-01-31,AHEB5,24.99,0.0,-0.06575,-0.86427
2021-02-28,AHEB5,20.01,0.0,-0.05962,-0.86427
2021-03-31,AHEB5,20.01,0.0,-0.0883,-3.34662
2021-04-30,AHEB5,20.01,0.0,-0.08324,-3.34662
2021-05-31,AHEB5,20.01,2001.0,-0.16231,1.27898
2021-06-30,AHEB5,21.51,0.0,-0.1527,1.27898
2021-07-31,AHEB5,19.99,0.0,-0.13685,1.27898
2021-08-31,AHEB5,21.0,0.0,-0.15364,0.73091
2021-09-30,AHEB5,18.0,0.0,-0.15517,0.73091
2021-10-31,AHEB5,18.0,0.0,-0.15517,0.73091
2021-11-30,AHEB5,23.0,0.0,-0.17407,0.77475
2021-12-31,AHEB5,22.0,2200.0,-0.16749,0.77475
2022-01-31,AHEB5,22.0,0.0,-0.16749,0.77475
2022-02-28,AHEB5,22.0,0.0,-0.16749,0.77475
2022-03-31,AHEB5,22.0,0.0,-0.19399,0.60995
2022-04-30,AHEB5,22.0,0.0,-0.19522,0.60995
2022-05-31,AHEB5,22.0,0.0,-0.02843,0.10669
2022-06-30,AHEB5,22.0,0.0,-0.02843,0.10669
2022-07-31,AHEB5,22.0,0.0,-0.02857,0.10669
2022-08-31,AHEB5,22.0,0.0,0.00793,-0.01277
2022-09-30,AHEB5,22.0,0.0,0.01496,-0.01277
2022-10-31,AHEB5,22.0,0.0,0.01242,-0.01277
2022-11-30,AHEB5,22.0,0.0,-0.0446,0.11006
2022-12-31,AHEB5,22.0,0.0,-0.04462,0.11006
2023-01-31,AHEB5,22.0,0.0,-0.04462,0.11006
2023-02-28,AHEB5,22.0,0.0,-0.04462,0.11006
2023-03-31,AHEB5,22.0,0.0,0.63805,-99.16456
2023-04-30,AHEB5,20.0,0.0,0.63758,-99.16456
2023-05-31,AHEB5,18.5,0.0,0.68064,6.92144
2023-06-30,AHEB5,18.5,0.0,0.68257,6.92144
2023-07-31,AHEB5,16.5,0.0,0.68258,6.92144
2023-08-31,AHEB5,16.59,1659.0,0.78149,6.83709
2012-12-31,AHEB6,35.01,0.0,-0.03887,-0.08019
2013-01-31,AHEB6,35.01,0.0,-0.03887,-0.08019
2013-02-28,AHEB6,35.01,0.0,-0.03887,-0.08019
2013-03-31,AHEB6,35.01,0.0,0.06652,0.07879
2013-04-30,AHEB6,35.01,0.0,0.06652,0.07879
